"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1574089178761105410","x1586183381414711297",2022-10-29 02:29:22,"RashawnLoving","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq","Twitter for Android",129,,,,FALSE,TRUE,0,7,,,"4the404",,,,,"http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg","https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1","photo","http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg http://pbs.twimg.com/media/FgLBHA2WYAMBH_r.jpg","https://t.co/Ha8MOsqukq https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1 https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1",,"x1126592156397969409 x725333995706290176 x317361672","J_BoatwrightJr CHS_Tornadoes GTFootball","en",,,,,,,,,,,,,,,,"x1586042358549938177","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq",2022-10-28 17:09:00,"Twitter for iPhone",38,7,"x1126592156397969409","J_BoatwrightJr","Jarvis “BOATWRIGHT” Jr",1529,1111,627,"Clearwater, FL","C/O 2024 ATH @ Clearwater High School SS @ the university of....",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RashawnLoving/status/1586183381414711297","Rashawn Loving","Clearwater, FL","C/O 2025 | lb:160 | GPA: 2.3 | height: 5'10 | Sophomore | Highschool: Clearwater High school | phone number: 727-314-0003",,FALSE,12,57,0,24,12,2022-09-25 17:31:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1574089178761105410/1664127330",,"http://pbs.twimg.com/profile_images/1574089975787814915/6ABDk3hi_normal.jpg"
"x80696529","x1586181917904281602",2022-10-29 02:23:33,"GoodLuick","@KyleHunterPicks Georgia Tech - 61","Twitter for iPhone",17,"x1586127941242691587","x174796122","KyleHunterPicks",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x174796122","KyleHunterPicks","cs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GoodLuick/status/1586181917904281602","GoodLuick","","⚾️ sports media & tortillas 🌯","https://t.co/FowcyKWnA5",FALSE,109,309,1,112,1326,2009-10-07 22:34:53,FALSE,"https://t.co/FowcyKWnA5","https://stuffmefoods.com/",,"https://pbs.twimg.com/profile_banners/80696529/1648401574","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1481447745244303366/EN6_nkUd_normal.jpg"
"x19329759","x1586181858555228160",2022-10-29 02:23:19,"danicafan16710","Heels fall to Georgia Tech in four.

#GoHeels x @WellsFargo https://t.co/f0o33IKLHE","Twitter Web App",102,,,,FALSE,TRUE,0,1,,,"GoHeels",,,,,"http://pbs.twimg.com/media/FgMjtfMUoAA_8ES.jpg","https://t.co/f0o33IKLHE","https://twitter.com/UNCVolleyball/status/1586150864825114625/photo/1","photo","http://pbs.twimg.com/media/FgMjtfMUoAA_8ES.jpg","https://t.co/f0o33IKLHE","https://twitter.com/UNCVolleyball/status/1586150864825114625/photo/1",,"x61795288 x1178011","UNCVolleyball WellsFargo","en",,,,,,,,,,,,,,,,"x1586150864825114625","Heels fall to Georgia Tech in four.

#GoHeels x @WellsFargo https://t.co/f0o33IKLHE",2022-10-29 00:20:10,"Twitter Web App",1,1,"x61795288","UNCVolleyball","Carolina Volleyball",16581,320,21556,"Chapel Hill, N.C.","Official Twitter account for North Carolina Volleyball. https://t.co/kuIxlNypY2 | https://t.co/fOFLJgJIIw | #GoHeels",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danicafan16710/status/1586181858555228160","Jeremy","","Danica Patrick fan 🇺🇸🏎️, Fan of Women's Sports & athletes   ⚽️🏐🏀🏒🥎🎾🏌️‍♀️🏎️ Favorite WTA players: Anisimova, Kenin, Bencic, Bouchard",,FALSE,576,883,26,170263,8120,2009-01-22 07:08:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/19329759/1654328803","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1168059534192939008/LtJGmg68_normal.jpg"
"x1044902501621927937","x1586180976832499712",2022-10-29 02:19:49,"Cleo1Vick","VITÓRIAAA🚀🚀🚀
Georgia Tech vence por por 3x1 (24-26, 25-8, 25-16, 25-20)

📊Julia Bergmann 21 ataques e 1 Ace https://t.co/RO5cYKisdZ","Twitter for iPhone",128,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x1537572872436297728","updatesbergmann","pt",,,,,,,,,,,,,,,,"x1586148220052602880","VITÓRIAAA🚀🚀🚀
Georgia Tech vence por por 3x1 (24-26, 25-8, 25-16, 25-20)

📊Julia Bergmann 21 ataques e 1 Ace https://t.co/RO5cYKisdZ",2022-10-29 00:09:39,"Twitter Web App",19,3,"x1537572872436297728","updatesbergmann","julia bergmann updates",1238,17,617,"🇧🇷🇩🇪🇺🇸","daily updates about volleyball player Julia Bergman | GTV & SFV",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Cleo1Vick/status/1586180976832499712","V.Line","","",,FALSE,1811,1604,2,63506,24562,2018-09-26 10:52:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1044902501621927937/1658667541",,"http://pbs.twimg.com/profile_images/1584564000494329857/091-8OEN_normal.jpg"
"x16432028","x1586179991548866560",2022-10-29 02:15:54,"tomabernathy","@gatorgirl323 Just saw, per @leeeahhhhh, there’s a game at Georgia Tech. Whee.","Twitter for iPhone",64,"x1586179772312608769","x16432028","tomabernathy",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1426335334007250947 x1204830594930053120","gatorgirl323 leeeahhhhh","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tomabernathy/status/1586179991548866560","ATTACK OF THE KILLER TOMABERNATHYS! blm.","Emerald City, Westworld","Writer/narrative/director; musician/bassist @BandGoodwin. Dad, progressive, empathy evangelist, Braves/Seahawks/Kraken/GTech/UW/TotSpur fañ, smartass. He/him.","https://t.co/qv8nNxDw6M",FALSE,3712,2839,75,99933,254741,2008-09-24 08:05:01,FALSE,"https://t.co/qv8nNxDw6M","https://m.youtube.com/watch?v=E_XEk75HJjo",,"https://pbs.twimg.com/profile_banners/16432028/1636133470","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1578954372184428544/DmQ2IleI_normal.jpg"
"x288310604","x1586179619933155329",2022-10-29 02:14:25,"CoachNeumanFCS","{ Igor Milicic &amp; Georgia Tech Zone } Still one of our favorite zones with the two guards jump switching all the action up top and the wings out high and wide on the perimeter. Full breakdown...

Coach Milicic 📺https://t.co/J6Gicr3kW5

Effective Zones 📺https://t.co/LWyBIvUlPT https://t.co/d0w239lkvW","Twitter for iPhone",144,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,,,"x1269036451196370944","SlappinGlass","en",,,,,,,,,,,,,,,,"x1585916786058444800","{ Igor Milicic &amp; Georgia Tech Zone } Still one of our favorite zones with the two guards jump switching all the action up top and the wings out high and wide on the perimeter. Full breakdown...

Coach Milicic 📺https://t.co/J6Gicr3kW5

Effective Zones 📺https://t.co/LWyBIvUlPT https://t.co/d0w239lkvW",2022-10-28 08:50:01,"Twitter Media Studio",102,10,"x1269036451196370944","SlappinGlass","Slappin' Glass",16831,440,4231,"","Exploring basketball's best ideas, strategies, and coaches. Free newsletter https://t.co/cTSwFEoDQN Join Slappin Glass Plus 👇🏻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoachNeumanFCS/status/1586179619933155329","Bryan Neuman","","",,FALSE,151,622,5,7795,8,2011-04-26 16:35:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/794981983864635392/y2QInzP6_normal.jpg"
"x358920720","x1586179432770740225",2022-10-29 02:13:41,"dgbbgt","Very excited to announce the launch of the Competitive Drive Initiative and the Accelerate GT Match Program.
 
Any new gift to @TheATFund Scholarship Fund made through Dec. 31 will be matched dollar-for-dollar by the Georgia Tech Foundation, up to $2.5m.  https://t.co/JL4BvAFdSN","Twitter for iPhone",139,,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,,,"x1570490126","GTBattman","en",,,,,,,,,,,,,,,,"x1585642876813598720","Very excited to announce the launch of the Competitive Drive Initiative and the Accelerate GT Match Program.
 
Any new gift to @TheATFund Scholarship Fund made through Dec. 31 will be matched dollar-for-dollar by the Georgia Tech Foundation, up to $2.5m.  https://t.co/JL4BvAFdSN",2022-10-27 14:41:36,"Twitter for iPad",340,49,"x1570490126","GTBattman","J Batt",3848,498,989,"Atlanta, GA","Husband, Father and Blessed to Serve the Student-Athletes, Coaches, Staff and Supporters of Georgia Tech #TogetherWeSwarm",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dgbbgt/status/1586179432770740225","David Gibson","","Georgia Tech, Braves, Falcons and science",,FALSE,151,519,7,9331,44326,2011-08-20 18:39:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/358920720/1588710577","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1455855060387258379/-hyXXhvP_normal.jpg"
"x1127104340","x1586178823930130433",2022-10-29 02:11:16,"CoachScottKelly","Palumbo to step down as Director of Athletics, will depart for post at Georgia Tech https://t.co/MmfimCFKLT","Twitter for iPhone",125,,,,FALSE,TRUE,0,7,,,,,"goislanders.com/news/2022/10/2…","https://t.co/MmfimCFKLT","https://goislanders.com/news/2022/10/28/general-palumbo-to-step-down-as-director-of-athletics-will-depart-for-post-at-georgia-tech.aspx",,,,,,,,,"x41816717","Go_Islanders","en",,,,,,,,,,,,,,,,"x1586002941890031616","Palumbo to step down as Director of Athletics, will depart for post at Georgia Tech https://t.co/MmfimCFKLT",2022-10-28 14:32:22,"Twitter Web App",30,7,"x41816717","Go_Islanders","Islanders Athletics 🤙",8759,858,20278,"Corpus Christi, TX","The official Twitter account of Texas A&M - Corpus Christi Athletics. For questions or ticket info call 361-825-BALL #ShakasUp🤙",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoachScottKelly/status/1586178823930130433","Scott Kelly","Corpus Christi, TX","Pitching Coach at Texas A&M Corpus Christi",,FALSE,1463,356,3,716,2271,2013-01-28 05:37:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/1127104340/1588668903","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1497441597838880771/Fv6wmh5S_normal.jpg"
"x1349758106738319362","x1586178660767535104",2022-10-29 02:10:37,"SimpleM29336265","#ACCVB standings:

1️⃣1️⃣-0️⃣: @Pitt_VB
1️⃣1️⃣-1️⃣: Louisville
9️⃣-2️⃣: Georgia Tech
7️⃣-4️⃣: Florida State
6️⃣-5️⃣: Miami, NC State, Syracuse
5️⃣-6️⃣: North Carolina
4️⃣-7️⃣: Notre Dame, Wake Forest
3️⃣-8️⃣: Boston College, Clemson, Duke, Virginia
2️⃣-9️⃣: Virginia Tech

Tonight’s recap ⬇️ https://t.co/ooHOVvKcVO","Twitter Web App",139,,,,FALSE,TRUE,0,1,,,"ACCVB",,,,,,,,,,,,,"x1425545699081527302 x72947471","ACCVBTalk Pitt_VB","en",,,,,,,,,,,,,,,,"x1586169741999190016","#ACCVB standings:

1️⃣1️⃣-0️⃣: @Pitt_VB
1️⃣1️⃣-1️⃣: Louisville
9️⃣-2️⃣: Georgia Tech
7️⃣-4️⃣: Florida State
6️⃣-5️⃣: Miami, NC State, Syracuse
5️⃣-6️⃣: North Carolina
4️⃣-7️⃣: Notre Dame, Wake Forest
3️⃣-8️⃣: Boston College, Clemson, Duke, Virginia
2️⃣-9️⃣: Virginia Tech

Tonight’s recap ⬇️ https://t.co/ooHOVvKcVO",2022-10-29 01:35:10,"Twitter for iPhone",3,1,"x1425545699081527302","ACCVBTalk","ACC Volleyball Fan Page 🏐",449,235,9486,"","Fan-run account covering stats, news, scores, and more for ACC Volleyball. *Not affiliated with the ACC* Want to collab with this page? DM me to inquire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SimpleM29336265/status/1586178660767535104","Simple Man","","Proud liberal, conservationist, proponent of the exploration and habitation of outer space.  
UPJ and Pitt graduate!",,FALSE,90,435,3,43267,53215,2021-01-14 16:40:14,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1360687976053956609/VvOg-B34_normal.jpg"
"x1581100991776161792","x1586178410963144705",2022-10-29 02:09:37,"semin0leinsider","The Noles take on Georgia Tech at noon tomorrow. Florida State is looking to break their streak of 3 straight losses and are going into the game as 23 point favorites https://t.co/K67Rv7ar9g","Twitter Web App",166,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FgM793OWYAExqrf.jpg","https://t.co/K67Rv7ar9g","https://twitter.com/semin0leinsider/status/1586178410963144705/photo/1","photo","http://pbs.twimg.com/media/FgM793OWYAExqrf.jpg","https://t.co/K67Rv7ar9g","https://twitter.com/semin0leinsider/status/1586178410963144705/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/semin0leinsider/status/1586178410963144705","Seminole Insider","","Exclusive access inside the seminole football program",,FALSE,0,1,0,1,0,2022-10-15 01:54:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1581100991776161792/1665799789",,"http://pbs.twimg.com/profile_images/1581101548683366401/PabJfN6l_normal.jpg"
"x1419055402856103940","x1586177444465508352",2022-10-29 02:05:47,"iaptso","Thank you to the Georgia Tech Rocket Club for sharing your ideas and experiences with our engineers today!

Our rockets launch at 11am!

@ia_kent @FultonZone7 @FultonCoSchools https://t.co/XUbnmnNm8c","Twitter Web App",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x1290763295402659840","IAFultonSchools","en",,,,,,,,,,,,,,,,"x1585993500067258375","Thank you to the Georgia Tech Rocket Club for sharing your ideas and experiences with our engineers today!

Our rockets launch at 11am!

@ia_kent @FultonZone7 @FultonCoSchools https://t.co/XUbnmnNm8c",2022-10-28 13:54:51,"Twitter for iPhone",13,1,"x1290763295402659840","IAFultonSchools","FCS Innovation Academy",1055,245,1112,"125 Milton Ave.  Alpharetta GA","A Fulton County public magnet STEM high school in Alpharetta, Georgia. Offering an optional approach to the traditional classroom.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iaptso/status/1586177444465508352","Innovation Academy PTSO","Alpharetta, GA","Parent Teacher Student Organization for Innovation Academy- Alpharetta, Fulton County Georgia",,FALSE,158,49,0,852,754,2021-07-24 22:02:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1419055402856103940/1629075880",,"http://pbs.twimg.com/profile_images/1427066928129101827/IOX7Pazy_normal.jpg"
"x1304104304500973571","x1586177140151590912",2022-10-29 02:04:34,"NFLFAQBS","Coaching Carousel Rumblings: Deion Sanders open to Power 5 opportunities, how Georgia Tech's new AD will impact head coach hire, reason why Auburn hasn't made a move with Bryan Harsin, Group of 5 seats heating up. 

Read more from On3's @JesseReSimonton: https://t.co/NkaliKs8HE https://t.co/DUiFS1GUx2","Twitter for Android",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,,,"x1294350150052335616","On3sports","en",,,,,,,,,,,,,,,,"x1582790529699680268","Coaching Carousel Rumblings: Deion Sanders open to Power 5 opportunities, how Georgia Tech's new AD will impact head coach hire, reason why Auburn hasn't made a move with Bryan Harsin, Group of 5 seats heating up. 

Read more from On3's @JesseReSimonton: https://t.co/NkaliKs8HE https://t.co/DUiFS1GUx2",2022-10-19 17:47:23,"TweetDeck",7,6,"x1294350150052335616","On3sports","On3",58077,150,10701,"Nashville, TN","The Best of College Sports and Recruiting. @On3recruits @On3NIL",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NFLFAQBS/status/1586177140151590912","NFL F/A QB'S","Philadelphia, PA","@NFLFAQBS #TebowTime","https://t.co/5LYBzKPbo4",FALSE,202,5001,2,2611,2677,2020-09-10 17:07:57,FALSE,"https://t.co/5LYBzKPbo4","https://www.NFL.com/Free-Agency/",,"https://pbs.twimg.com/profile_banners/1304104304500973571/1599762033",,"http://pbs.twimg.com/profile_images/1304122602332581890/aHTd3gQm_normal.jpg"
"x1364838838183620610","x1586176432283303939",2022-10-29 02:01:45,"FearingTheSpear","#FSU vs Georgia Tech score prediction. https://t.co/NzT02jqL0z","Twitter for iPhone",62,,,,FALSE,FALSE,0,0,,,"FSU",,"fearingthespear.substack.com/p/fsu-vs-georg…","https://t.co/NzT02jqL0z","https://fearingthespear.substack.com/p/fsu-vs-georgia-tech-score-prediction?sd=pf",,,,,,,,,,,"fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FearingTheSpear/status/1586176432283303939","Fearing The Spear","","The official Twitter account for FearingTheSpear™️ covering Florida State football, basketball and baseball.",,FALSE,6278,645,23,977,53,2021-02-25 07:25:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/1364838838183620610/1666925178",,"http://pbs.twimg.com/profile_images/1585824150953811972/ahURrQQq_normal.jpg"
"x1518678260556644352","x1586176357775466497",2022-10-29 02:01:28,"stoopidgy","@JesseKellyDC As a Georgia Tech alum, I can't love this enough","Twitter for Android",48,"x1586163409053155329","x34082620","JesseKellyDC",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x34082620","JesseKellyDC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stoopidgy/status/1586176357775466497","Stoopidgy","","",,FALSE,2,47,0,360,763,2022-04-25 19:48:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1518678260556644352/1650995565",,"http://pbs.twimg.com/profile_images/1519372158866272258/DMUW50Pm_normal.jpg"
"x54071275","x1586175859278610439",2022-10-29 01:59:29,"Keif_N_em","Very excited to announce the launch of the Competitive Drive Initiative and the Accelerate GT Match Program.
 
Any new gift to @TheATFund Scholarship Fund made through Dec. 31 will be matched dollar-for-dollar by the Georgia Tech Foundation, up to $2.5m.  https://t.co/JL4BvAFdSN","Twitter for iPhone",139,,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,,,"x1570490126","GTBattman","en",,,,,,,,,,,,,,,,"x1585642876813598720","Very excited to announce the launch of the Competitive Drive Initiative and the Accelerate GT Match Program.
 
Any new gift to @TheATFund Scholarship Fund made through Dec. 31 will be matched dollar-for-dollar by the Georgia Tech Foundation, up to $2.5m.  https://t.co/JL4BvAFdSN",2022-10-27 14:41:36,"Twitter for iPad",340,49,"x1570490126","GTBattman","J Batt",3848,498,989,"Atlanta, GA","Husband, Father and Blessed to Serve the Student-Athletes, Coaches, Staff and Supporters of Georgia Tech #TogetherWeSwarm",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Keif_N_em/status/1586175859278610439","Keith Derrick","ÜT: 37.974809,-84.527155","It's hard to beat someone who never gives up. #nevergiveup American by birth; Southern by the grace of God. Avon IN HS 2001. Georgia State, EKU 2009.",,FALSE,135,700,3,3429,15312,2009-07-06 01:40:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/54071275/1541868268","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1061298548673785858/D-cyMeHM_normal.jpg"
"x36126753","x1586175449943588864",2022-10-29 01:57:51,"Excelsior_C","Congratulations Georgia Tech for winning the Capital One College Bowl!","Twitter for iPhone",70,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Excelsior_C/status/1586175449943588864","Nouveau riche dreams","Where the money resides","I'm an Optimistic Realist. Daydreamer. Christian. INTJ. MBA. Lover of plants 🌿 ΑΦΑ",,FALSE,319,260,2,28110,2061,2009-04-28 17:36:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/36126753/1368570160","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1325814257846538241/eNh7P8Ld_normal.jpg"
"x36126753","x1586171099934752768",2022-10-29 01:40:34,"Excelsior_C","No this student participating in the Capitol One College Bowl from  Georgia Tech didn’t say he wanna study abroad in Washington DC…I’m still rooting for you tho!","Twitter for iPhone",161,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Excelsior_C/status/1586171099934752768","Nouveau riche dreams","Where the money resides","I'm an Optimistic Realist. Daydreamer. Christian. INTJ. MBA. Lover of plants 🌿 ΑΦΑ",,FALSE,319,260,2,28110,2061,2009-04-28 17:36:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/36126753/1368570160","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1325814257846538241/eNh7P8Ld_normal.jpg"
"x1554618838590824448","x1586175375968591872",2022-10-29 01:57:34,"17_stephG","Saturday's Predictions

#2 OSU 33 #13 PSU 24

#9 OK State 27 #22 KState 20

Marshall 41 Coastal Carolina 38

#7 TCU 38 WVU 24

Akransas 24 Auburn 20 

Oklahoma 41 Iowa State 30

Boston College 34 UConn 23

Florida State 48 Georgia Tech 20

Houston 38 USF 17

Toledo 30 EMU 24","Twitter for Android",139,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x1008342335548264449","CFBHome","und",,,,,,,,,,,,,,,,"x1585746893375606785","Saturday's Predictions

#2 OSU 33 #13 PSU 24

#9 OK State 27 #22 KState 20

Marshall 41 Coastal Carolina 38

#7 TCU 38 WVU 24

Akransas 24 Auburn 20 

Oklahoma 41 Iowa State 30

Boston College 34 UConn 23

Florida State 48 Georgia Tech 20

Houston 38 USF 17

Toledo 30 EMU 24",2022-10-27 21:34:55,"Twitter for Android",103,4,"x1008342335548264449","CFBHome","CFB Home",67156,4204,69118,"","Home for all things College Football around the clock for @FifthQuarter.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/17_stephG/status/1586175375968591872","Stephon Grant","","",,FALSE,65,78,0,4592,5668,2022-08-03 00:03:24,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1554629080758231041/Ui1ApjQy_normal.jpg"
"x1209571811060523008","x1586173165083889664",2022-10-29 01:48:46,"CentralNorvell","Impact Players: vs. Georgia Tech https://t.co/g7JMNxZq23","Twitter for iPhone",32,,,,FALSE,FALSE,11,0,,,,,,,,"http://pbs.twimg.com/media/FgM4FH5XgAEs5Sf.jpg","https://t.co/g7JMNxZq23","https://twitter.com/CentralNorvell/status/1586173165083889664/photo/1","photo","http://pbs.twimg.com/media/FgM4FH5XgAEs5Sf.jpg","https://t.co/g7JMNxZq23","https://twitter.com/CentralNorvell/status/1586173165083889664/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CentralNorvell/status/1586173165083889664","Norvell Central","Tallahassee, FL","𝙵𝙻𝙾𝚁𝙸𝙳𝙰 𝚂𝚃𝙰𝚃𝙴 𝙵𝙾𝙾𝚃𝙱𝙰𝙻𝙻 𝙵𝙰𝙽 𝙿𝙰𝙶𝙴","https://t.co/VflEWdf2Vn",FALSE,3475,548,28,3446,3174,2019-12-24 20:29:36,FALSE,"https://t.co/VflEWdf2Vn","https://linktr.ee/norvellcentral",,"https://pbs.twimg.com/profile_banners/1209571811060523008/1641170852",,"http://pbs.twimg.com/profile_images/1403099348821549061/KbXkbnTC_normal.jpg"
"x1209571811060523008","x1586116388053196800",2022-10-28 22:03:10,"CentralNorvell","Analysis: vs Georgia Tech https://t.co/t0vZbWWwtu","Twitter for iPhone",25,,,,FALSE,FALSE,7,1,,,,,,,,"http://pbs.twimg.com/media/FgMEcmkX0AM4H7a.jpg","https://t.co/t0vZbWWwtu","https://twitter.com/CentralNorvell/status/1586116388053196800/photo/1","photo","http://pbs.twimg.com/media/FgMEcmkX0AM4H7a.jpg","https://t.co/t0vZbWWwtu","https://twitter.com/CentralNorvell/status/1586116388053196800/photo/1",,,,"lt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CentralNorvell/status/1586116388053196800","Norvell Central","Tallahassee, FL","𝙵𝙻𝙾𝚁𝙸𝙳𝙰 𝚂𝚃𝙰𝚃𝙴 𝙵𝙾𝙾𝚃𝙱𝙰𝙻𝙻 𝙵𝙰𝙽 𝙿𝙰𝙶𝙴","https://t.co/VflEWdf2Vn",FALSE,3475,548,28,3446,3174,2019-12-24 20:29:36,FALSE,"https://t.co/VflEWdf2Vn","https://linktr.ee/norvellcentral",,"https://pbs.twimg.com/profile_banners/1209571811060523008/1641170852",,"http://pbs.twimg.com/profile_images/1403099348821549061/KbXkbnTC_normal.jpg"
